date,state,coronavirus,mask,sanitizer,toilet paper,positive,positiveIncrease,negative,negativeIncrease,pending,total,totalTestResultsIncrease,recovered,death,deathIncrease,hospitalizedCumulative,hospitalizedIncrease,total_hospital_beds,available_hospital_beds,hospital_bed_occupancy_rate,total_icu_beds,available_icu_beds,icu_bed_occupancy_rate,adult_population,population_65,home
2020-03-22,ME,1506,86,34,45,89,16.0,2264,0.0,0.0,2353.0,16.0,0.0,0.0,0.0,0.0,0.0,3310,980,0.7,288,107,0.63,1073331,250131,0
2020-03-23,ME,1435,67,32,32,107,18.0,2791,527.0,0.0,2898.0,545.0,0.0,0.0,0.0,0.0,0.0,3310,980,0.7,288,107,0.63,1073331,250131,0
2020-03-24,ME,1342,61,25,25,125,18.0,3014,223.0,0.0,3139.0,241.0,0.0,0.0,0.0,0.0,0.0,3310,980,0.7,288,107,0.63,1073331,250131,0
2020-03-25,ME,53,3,1,1,149,24.0,3177,163.0,0.0,3326.0,187.0,7.0,0.0,0.0,0.0,0.0,3310,980,0.7,288,107,0.63,1073331,250131,0
2020-04-01,ME,0,0,0,0,344,41.0,6088,0.0,0.0,6432.0,41.0,80.0,7.0,2.0,63.0,6.0,3310,980,0.7,288,107,0.63,1073331,250131,0
2020-04-02,ME,165,115,87,0,376,32.0,6088,0.0,0.0,6464.0,32.0,94.0,7.0,0.0,68.0,5.0,3310,980,0.7,288,107,0.63,1073331,250131,1
2020-04-03,ME,85,23,0,0,432,56.0,6088,0.0,0.0,6520.0,56.0,113.0,9.0,2.0,75.0,7.0,3310,980,0.7,288,107,0.63,1073331,250131,1
2020-04-04,ME,93,23,0,0,456,24.0,6088,0.0,0.0,6544.0,24.0,140.0,10.0,1.0,83.0,8.0,3310,980,0.7,288,107,0.63,1073331,250131,1
2020-04-05,ME,86,22,0,0,470,14.0,6088,0.0,0.0,6558.0,14.0,156.0,10.0,0.0,86.0,3.0,3310,980,0.7,288,107,0.63,1073331,250131,1
2020-04-06,ME,87,17,0,0,499,29.0,6088,0.0,0.0,6587.0,29.0,158.0,10.0,0.0,92.0,6.0,3310,980,0.7,288,107,0.63,1073331,250131,1
2020-04-07,ME,81,5,0,0,519,20.0,6088,0.0,0.0,6607.0,20.0,176.0,12.0,2.0,99.0,7.0,3310,980,0.7,288,107,0.63,1073331,250131,1
2020-04-08,ME,1787,204,35,27,537,18.0,6088,0.0,0.0,6625.0,18.0,187.0,14.0,2.0,101.0,2.0,3310,980,0.7,288,107,0.63,1073331,250131,1
2020-04-09,ME,1649,189,28,29,560,23.0,6088,0.0,0.0,6648.0,23.0,202.0,16.0,2.0,105.0,4.0,3310,980,0.7,288,107,0.63,1073331,250131,1
2020-04-10,ME,1461,145,24,21,586,26.0,6088,0.0,0.0,6674.0,26.0,246.0,17.0,1.0,111.0,6.0,3310,980,0.7,288,107,0.63,1073331,250131,0
2020-04-11,ME,1177,167,30,23,616,30.0,6088,0.0,0.0,6704.0,30.0,256.0,19.0,2.0,114.0,3.0,3310,980,0.7,288,107,0.63,1073331,250131,0
2020-04-12,ME,1055,137,23,21,633,17.0,6088,0.0,0.0,6721.0,17.0,266.0,19.0,0.0,120.0,6.0,3310,980,0.7,288,107,0.63,1073331,250131,0
2020-01-01,MI,4,755,42,97,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-02,MI,13,1379,69,126,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-03,MI,16,1340,88,141,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-04,MI,8,1405,71,146,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-05,MI,8,1443,65,172,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-06,MI,12,1296,71,135,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-07,MI,12,1290,81,152,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-08,MI,16,1240,83,155,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-09,MI,37,1298,77,128,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-10,MI,19,1225,73,133,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-11,MI,29,1339,64,161,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-12,MI,29,1400,60,160,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-13,MI,27,1292,78,135,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-14,MI,28,1177,78,121,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-15,MI,7,303,14,30,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-16,MI,15,226,16,29,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-17,MI,30,248,14,24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-18,MI,49,272,9,23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-19,MI,38,273,15,33,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-20,MI,149,259,14,26,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-21,MI,652,273,13,24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-22,MI,475,140,4,12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-23,MI,483,129,2,12,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-24,MI,1159,153,3,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-25,MI,1762,189,2,14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-26,MI,1648,200,3,15,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-27,MI,1657,181,4,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-28,MI,1620,186,15,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-29,MI,1638,197,22,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-30,MI,1573,193,19,8,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-01-31,MI,1624,200,16,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-01,MI,1228,197,8,19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-02,MI,1111,189,6,14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-03,MI,999,172,6,7,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-04,MI,904,163,12,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-05,MI,1594,281,18,20,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-06,MI,1510,255,19,20,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-07,MI,1701,274,20,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-08,MI,1690,296,21,23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-09,MI,1476,300,21,23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-10,MI,1452,254,18,19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-11,MI,1539,257,16,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-12,MI,1670,296,21,26,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-13,MI,1721,333,19,23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-14,MI,1413,303,18,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-15,MI,1251,318,18,27,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-16,MI,1230,326,21,29,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-17,MI,1428,314,20,23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-18,MI,1281,287,20,25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-19,MI,791,207,10,18,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-20,MI,657,192,10,17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-21,MI,688,188,14,16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-22,MI,837,217,11,19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-23,MI,1052,230,13,19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-24,MI,754,131,7,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-25,MI,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-02-26,MI,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-03-11,MI,0,0,0,0,2,2.0,57,18.0,18.0,77.0,20.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-03-12,MI,0,0,0,0,2,0.0,91,34.0,27.0,120.0,34.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-03-13,MI,0,0,0,0,16,14.0,133,42.0,26.0,175.0,56.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-03-14,MI,0,0,0,0,25,9.0,205,72.0,26.0,256.0,81.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-03-15,MI,0,0,0,0,33,8.0,205,0.0,26.0,264.0,8.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-03-16,MI,0,0,0,0,53,20.0,272,67.0,30.0,355.0,87.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-03-17,MI,754,16,16,19,65,12.0,626,354.0,0.0,691.0,366.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-03-18,MI,1836,50,44,43,80,15.0,1215,589.0,0.0,1295.0,604.0,0.0,0.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-03-19,MI,1712,52,41,40,336,256.0,1785,570.0,0.0,2121.0,826.0,0.0,3.0,3.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-03-20,MI,1644,65,34,42,549,213.0,2746,961.0,0.0,3295.0,1174.0,0.0,3.0,0.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-03-21,MI,1593,97,36,42,787,238.0,3696,950.0,0.0,4483.0,1188.0,0.0,5.0,2.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-03-22,MI,1677,98,37,38,1035,248.0,3712,16.0,0.0,4747.0,264.0,0.0,8.0,3.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-03-23,MI,1638,81,25,26,1328,293.0,4697,985.0,0.0,6025.0,1278.0,0.0,15.0,7.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,0
2020-03-24,MI,1390,79,24,24,1791,463.0,5796,1099.0,0.0,7587.0,1562.0,0.0,24.0,9.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,1
2020-03-25,MI,55,3,1,1,7060,5269.0,7537,1741.0,0.0,14597.0,7010.0,0.0,43.0,19.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,1
2020-04-01,MI,0,0,0,0,12888,1013.0,27237,3258.0,0.0,40125.0,4271.0,0.0,337.0,78.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,1
2020-04-02,MI,139,6,41,0,14117,1229.0,30368,3131.0,0.0,44485.0,4360.0,0.0,417.0,80.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,1
2020-04-03,MI,94,19,0,0,15252,1135.0,33670,3302.0,0.0,48922.0,4437.0,56.0,479.0,62.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,1
2020-04-04,MI,99,24,0,0,16395,1143.0,37405,3735.0,0.0,53800.0,4878.0,56.0,540.0,61.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,1
2020-04-05,MI,97,19,0,0,17567,1172.0,40331,2926.0,0.0,57898.0,4098.0,56.0,617.0,77.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,1
2020-04-06,MI,97,12,0,0,18850,1283.0,43120,2789.0,0.0,61970.0,4072.0,56.0,727.0,110.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,1
2020-04-07,MI,93,6,0,0,19823,973.0,45550,2430.0,0.0,65373.0,3403.0,56.0,845.0,118.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,1
2020-04-08,MI,1847,201,35,28,20589,766.0,45550,0.0,0.0,66139.0,766.0,56.0,959.0,114.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,1
2020-04-09,MI,1799,186,33,24,21504,915.0,45550,0.0,0.0,67054.0,915.0,56.0,1076.0,117.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,1
2020-04-10,MI,1651,173,30,24,22783,1279.0,49261,3711.0,0.0,72044.0,4990.0,56.0,1281.0,205.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,1
2020-04-11,MI,1265,169,32,24,23993,1210.0,52021,2760.0,0.0,76014.0,3970.0,595.0,1392.0,111.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,1
2020-04-12,MI,1097,130,24,23,24638,645.0,54799,2778.0,0.0,79437.0,3423.0,433.0,1487.0,95.0,0.0,0.0,24286,8855,0.64,2749,976,0.64,7717047,1575233,1
2020-01-01,MN,11,658,56,93,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-02,MN,5,1272,60,138,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-03,MN,7,1308,60,120,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-04,MN,7,1310,62,175,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-05,MN,4,1345,52,159,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-06,MN,13,1172,83,159,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-07,MN,9,1197,83,127,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-08,MN,6,1309,70,157,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-09,MN,31,1316,79,133,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-10,MN,16,1229,69,137,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-11,MN,22,1365,54,188,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-12,MN,17,1394,67,176,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-13,MN,26,1240,66,133,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-14,MN,27,1214,80,120,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-15,MN,5,239,14,30,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-16,MN,15,199,16,24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-17,MN,22,211,10,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-18,MN,41,241,11,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-19,MN,36,248,11,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-20,MN,133,214,12,22,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-21,MN,722,226,12,24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-22,MN,382,91,2,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-23,MN,378,79,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-24,MN,1010,93,1,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-25,MN,1243,113,0,5,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-26,MN,1139,121,0,7,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-27,MN,1142,117,0,2,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-28,MN,1088,128,0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-29,MN,1706,186,22,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-30,MN,1739,197,14,9,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-01-31,MN,1808,209,8,14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-02-01,MN,1402,205,9,16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-02-02,MN,1246,196,8,10,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-02-03,MN,1155,172,5,13,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-02-04,MN,1039,164,6,11,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-02-05,MN,1300,197,17,14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-02-06,MN,1588,189,19,17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-02-07,MN,1524,189,11,17,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-02-08,MN,1366,200,9,19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-02-09,MN,1143,199,7,16,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-02-10,MN,1226,194,9,19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-02-11,MN,1215,172,14,14,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-02-12,MN,1683,278,23,19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-02-13,MN,1810,283,19,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-02-14,MN,1496,267,12,25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-02-15,MN,1351,265,10,25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-02-16,MN,1291,288,18,27,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-02-17,MN,1467,286,19,23,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-02-18,MN,1427,274,16,25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
2020-02-19,MN,942,215,9,19,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13423,4605,0.66,1277,452,0.65,4204388,803718,0
